valid_time,v10,u10,era5_ws
2020-01-16 01:00:00,1.3053999,-0.98231786,1.2219371903204106
2020-01-16 02:00:00,1.4167185,-1.0375757,1.3134273541734236
2020-01-16 03:00:00,1.5754948,-1.0942965,1.4347543090691026
2020-01-16 04:00:00,1.7450771,-1.1125908,1.5479429760760328
2020-01-16 05:00:00,1.8662128,-1.0742359,1.6105686591395223
2020-01-16 06:00:00,1.920351,-0.99766135,1.618597275904112
2020-01-16 07:00:00,1.5385466,-0.9400351,1.3485521633054636
2020-01-16 08:00:00,1.6070547,-0.7579287,1.328972637842044
2020-01-16 09:00:00,1.1679926,-0.5084433,0.9527855379646454
2020-01-16 10:00:00,0.5551818,0.18260741,0.43713392513418936
2020-01-16 11:00:00,-0.019408278,1.2474728,0.9331615115122931
2020-01-16 12:00:00,-0.45276362,1.7085333,1.3220087379155738
2020-01-16 13:00:00,-0.7195264,1.8220854,1.4652423393155538
2020-01-16 14:00:00,-0.90666264,1.6760921,1.4252976640394626
2020-01-16 15:00:00,-0.99440765,1.3220263,1.237310936712113
2020-01-16 16:00:00,-0.85376024,0.9609734,0.9614521647409954
2020-01-16 17:00:00,-0.45856732,0.8963151,0.7530440152789203
2020-01-16 18:00:00,0.27806234,0.48969418,0.42119611829990083
2020-01-16 19:00:00,1.3736753,-0.5890983,1.117935611270204
2020-01-16 20:00:00,1.8316402,-0.99140024,1.5577830459773523
2020-01-16 21:00:00,1.7368355,-0.86803514,1.4522741824133933
2020-01-16 22:00:00,1.5015783,-0.87203926,1.298764859374068
2020-01-16 23:00:00,1.4910679,-1.0170307,1.3499708678733857
2020-01-17 00:00:00,1.4326401,-1.0903931,1.3466058117919488
2020-01-17 01:00:00,1.2181549,-1.0876217,1.2214346362545354
2020-01-17 02:00:00,1.005456,-1.0559502,1.0905661359818033
2020-01-17 03:00:00,1.077899,-1.1923742,1.2022304425515367
2020-01-17 04:00:00,1.3033152,-1.4381924,1.4516856961125504
2020-01-17 05:00:00,1.4317713,-1.4432459,1.5205548614276512
2020-01-17 06:00:00,1.4378624,-1.4461374,1.5252997894991165
2020-01-17 07:00:00,1.3549032,-1.3791533,1.4460481563980372
2020-01-17 08:00:00,1.2321291,-1.3846588,1.386319225194513
2020-01-17 09:00:00,0.6799935,-0.94921243,0.8733415153536312
2020-01-17 10:00:00,-0.3754555,-0.8301774,0.6814821053649122
2020-01-17 11:00:00,-1.2506657,-1.0402355,1.2167153830570874
2020-01-17 12:00:00,-1.7731428,-1.2669954,1.6300036639921207
2020-01-17 13:00:00,-1.999917,-1.3457241,1.8029564288506554
2020-01-17 14:00:00,-2.047554,-1.2245464,1.7844538022009317
2020-01-17 15:00:00,-2.069044,-0.9217249,1.6941579519642225
2020-01-17 16:00:00,-2.2700539,-0.6398422,1.7640458375496855
2020-01-17 17:00:00,-1.9436331,-0.39357507,1.4832476854313523
2020-01-17 18:00:00,-1.1234941,-0.6363889,0.9657638385752134
2020-01-17 19:00:00,0.079698086,-1.114788,0.8359350284172524
2020-01-17 20:00:00,1.2726641,-1.089468,1.2530389256077707
2020-01-17 21:00:00,1.758174,-0.9662628,1.5005396342645207
2020-01-17 22:00:00,1.51929,-0.8806331,1.31344908939188
2020-01-17 23:00:00,1.3591557,-0.9213096,1.228124609073496
2020-01-18 00:00:00,1.3310137,-0.9202456,1.210306261617101
2020-01-18 01:00:00,1.430048,-0.9450268,1.2820572918609894
2020-01-18 02:00:00,1.535181,-1.0186014,1.3780031244389748
2020-01-18 03:00:00,1.6488132,-1.1237049,1.4924009799855884
2020-01-18 04:00:00,1.6968174,-1.1479092,1.5322749847022246
2020-01-18 05:00:00,1.7458954,-1.1402178,1.5596613430749724
2020-01-18 06:00:00,1.7622633,-1.1453409,1.5720105656232772
2020-01-18 07:00:00,1.7413454,-1.238553,1.5982889280217292
2020-01-18 08:00:00,1.6460943,-1.1509085,1.5022866534463992
2020-01-18 09:00:00,1.1267471,-0.7412433,1.0087641222894186
2020-01-18 10:00:00,0.4752797,-0.13428843,0.36940315844797367
2020-01-18 11:00:00,-0.2627973,0.60782874,0.49529848317398034
2020-01-18 12:00:00,-0.8879564,1.020052,1.0115253749254682
2020-01-18 13:00:00,-1.3094358,1.1587658,1.3078155848146316
2020-01-18 14:00:00,-1.5413809,1.0961561,1.4146784804903223
2020-01-18 15:00:00,-1.4893255,0.8592026,1.2860234468915548
2020-01-18 16:00:00,-1.2759323,0.4858743,1.021186643602376
2020-01-18 17:00:00,-0.7525106,0.23675996,0.5900416714173731
2020-01-18 18:00:00,-0.14207089,-0.29705352,0.24628488771895254
2020-01-18 19:00:00,0.8860578,-0.8485627,0.917622611341997
2020-01-18 20:00:00,1.5069523,-0.9434733,1.329807165677842
2020-01-18 21:00:00,1.5513449,-0.8660861,1.3289085017349878
2020-01-18 22:00:00,1.3340597,-0.81311387,1.1685450766104704
2020-01-18 23:00:00,1.3120956,-0.83327854,1.162564321281518
2020-01-19 00:00:00,1.3611269,-0.82244235,1.189472184770015
2020-01-19 01:00:00,1.3791189,-0.791954,1.18949152432211
2020-01-19 02:00:00,1.3300066,-0.7980906,1.1601360422077729
2020-01-19 03:00:00,1.4010458,-0.80278856,1.2077496524550484
2020-01-19 04:00:00,1.6348686,-0.7766768,1.3537753757424693
2020-01-19 05:00:00,1.8349504,-0.70010036,1.468954520328908
2020-01-19 06:00:00,1.6973372,-0.5564481,1.3360064266372622
2020-01-19 07:00:00,1.3151321,-0.45226866,1.0401951904641467
2020-01-19 08:00:00,1.5168858,-0.27661473,1.1532663685636866
2020-01-19 09:00:00,0.62480867,0.15513259,0.48151553978202827
2020-01-19 10:00:00,-0.48816186,1.1307201,0.9211739555957769
2020-01-19 11:00:00,-0.5455646,1.9335489,1.5026655745140904
2020-01-19 12:00:00,-0.5022337,2.763441,2.100776791423856
2020-01-19 13:00:00,-0.2550515,3.5043316,2.6280015563700867
2020-01-19 14:00:00,-0.27453077,4.181987,3.134654015901897
2020-01-19 15:00:00,-0.793882,4.674775,3.5465637313521885
2020-01-19 16:00:00,-1.6701641,4.279951,3.4362983596215955
2020-01-19 17:00:00,-2.4540453,3.1334772,2.9769033242355087
2020-01-19 18:00:00,-2.311081,2.2401571,2.4073568494501787
2020-01-19 19:00:00,-1.8831625,2.1690693,2.1484772684862556
2020-01-19 20:00:00,-1.7245579,2.0313644,1.993053338803297
2020-01-19 21:00:00,-1.0055532,2.0374327,1.6993917893671262
2020-01-19 22:00:00,0.041399933,2.157815,1.614237055763381
2020-01-19 23:00:00,0.63193846,2.3166761,1.7960693787888968
2020-01-20 00:00:00,0.4828394,2.7012901,2.0524549236908896
2020-01-20 01:00:00,0.047523204,2.611802,1.9538235438031875
2020-01-20 02:00:00,-0.077043116,1.7517042,1.3114556539047688
2020-01-20 03:00:00,-0.107569814,1.7090473,1.280813312235519
2020-01-20 04:00:00,0.0836063,1.4161558,1.0610595674742598
2020-01-20 05:00:00,0.60643333,1.3341637,1.0961385873406266
2020-01-20 06:00:00,0.7410642,1.3189611,1.1315673266070436
2020-01-20 07:00:00,0.44889724,1.1459599,0.9205368839307488
2020-01-20 08:00:00,0.34785008,0.84783655,0.6854376863301339
2020-01-20 09:00:00,0.31353682,0.99738216,0.7819850919784466
2020-01-20 10:00:00,0.49862278,1.2982063,1.0401534703498212
2020-01-20 11:00:00,0.30412787,1.3580179,1.0408906055374367
2020-01-20 12:00:00,0.005606197,1.6093578,1.20372822558162
2020-01-20 13:00:00,0.31183612,1.8046618,1.3698016509705488
2020-01-20 14:00:00,0.6008024,1.8410892,1.448511715639627
2020-01-20 15:00:00,0.95093364,1.7101097,1.4635302243922734
2020-01-20 16:00:00,1.0784168,1.6100426,1.449408752131836
2020-01-20 17:00:00,1.1465282,1.3926048,1.3491916295526583
2020-01-20 18:00:00,1.7404661,0.79018825,1.4296669113572988
2020-01-20 19:00:00,1.6147289,0.25327867,1.222505290377076
2020-01-20 20:00:00,1.5889807,-0.0023987503,1.1884811583317696
2020-01-20 21:00:00,1.6920376,-0.040405545,1.2659221179355298
2020-01-20 22:00:00,1.8348331,-0.08080071,1.3736954694585226
2020-01-20 23:00:00,1.9666395,-0.23082948,1.4810476200039269
2020-01-21 00:00:00,1.8899746,-0.4997282,1.4621883488759235
2020-01-21 01:00:00,1.7163305,-0.61591595,1.3638868771879222
2020-01-21 02:00:00,1.5816202,-0.6942544,1.2919242847169772
2020-01-21 03:00:00,1.5338144,-0.7968333,1.2927939965999464
2020-01-21 04:00:00,1.6069269,-0.8515031,1.3602167605885103
2020-01-21 05:00:00,1.6267147,-0.84790945,1.3720675089015888
2020-01-21 06:00:00,1.5906296,-0.7841802,1.3264361574445225
2020-01-21 07:00:00,1.8432035,-0.6817577,1.4699080512914762
2020-01-21 08:00:00,1.7055349,-0.69232506,1.3767508839724232
2020-01-21 09:00:00,0.9551003,-0.39443314,0.7728886782067895
2020-01-21 10:00:00,0.119297564,0.25929004,0.2134784361666155
2020-01-21 11:00:00,-0.47464758,0.78088635,0.6834954462878521
2020-01-21 12:00:00,-0.4716364,1.4027405,1.1068972810018045
2020-01-21 13:00:00,-0.40682006,1.6267805,1.2542221590655684
2020-01-21 14:00:00,-0.32617944,1.85705,1.4102453426994448
2020-01-21 15:00:00,-0.36511785,1.971117,1.4993785792000753
2020-01-21 16:00:00,0.017503735,1.9392443,1.4505189201029531
2020-01-21 17:00:00,0.7077734,1.4214363,1.1876710272887228
2020-01-21 18:00:00,1.38307,1.0194921,1.2851372870697944
2020-01-21 19:00:00,1.4677238,0.5482903,1.1718833754065237
2020-01-21 20:00:00,1.6097641,0.18241781,1.2117307685575995
2020-01-21 21:00:00,1.4628592,0.110354125,1.0972559376442943
2020-01-21 22:00:00,1.7478104,0.073628604,1.3084360839608848
2020-01-21 23:00:00,1.756319,-0.16976327,1.3197630437909404
2020-01-22 00:00:00,1.6230497,-0.29390055,1.233703973114788
2020-01-22 01:00:00,1.7135525,-0.58412546,1.354073372884164
2020-01-22 02:00:00,1.6231756,-0.7191828,1.3278866024930798
2020-01-22 03:00:00,1.4748878,-0.7076675,1.2235545749792842
2020-01-22 04:00:00,1.496871,-0.62981784,1.214653499489866
2020-01-22 05:00:00,1.6161938,-0.5927701,1.2875752801733278
2020-01-22 06:00:00,1.6580296,-0.6899647,1.3432154539238197
2020-01-22 07:00:00,1.7499638,-0.6612509,1.399213548955058
2020-01-22 08:00:00,1.5119324,-0.6412804,1.228367059404354
2020-01-22 09:00:00,0.96403795,-0.40544158,0.782226692800346
2020-01-22 10:00:00,0.9046317,0.256415,0.7032757388244951
2020-01-22 11:00:00,0.6301911,1.2480898,1.0457599684517083
2020-01-22 12:00:00,0.36085922,2.323062,1.758374942074521
2020-01-22 13:00:00,0.17792517,2.9852257,2.2367651305096286
2020-01-22 14:00:00,-0.15201843,2.8719587,2.1510917615043272
2020-01-22 15:00:00,-0.069895625,2.5750198,1.9266982412607656
2020-01-22 16:00:00,0.16591054,2.043192,1.5332375842553372
2020-01-22 17:00:00,0.49836284,1.2652979,1.0171431384330456
2020-01-22 18:00:00,1.4206285,0.59611046,1.1523140098564044
2020-01-22 19:00:00,1.7217388,0.28735244,1.305588392800559
2020-01-22 20:00:00,1.6676083,-0.061431475,1.2481354179893713
2020-01-22 21:00:00,1.5017128,-0.29971147,1.1453591200678461
2020-01-22 22:00:00,1.3303661,-0.5075168,1.0649960179444924
2020-01-22 23:00:00,1.0799818,-0.6255908,0.9335090286600202
2020-01-23 00:00:00,1.0329723,-0.87241465,1.0112949004678964
2020-01-23 01:00:00,1.0677576,-1.091382,1.1419968798252476
2020-01-23 02:00:00,1.2018185,-1.1897411,1.264867224510411
2020-01-23 03:00:00,1.291709,-1.189662,1.3134599352953757
2020-01-23 04:00:00,1.3487854,-1.0803185,1.2925300117566785
2020-01-23 05:00:00,1.4780474,-1.0329714,1.3487310264718666
2020-01-23 06:00:00,1.5756922,-1.0160913,1.402332962399786
2020-01-23 07:00:00,1.5179186,-0.93608165,1.3338561309483659
2020-01-23 08:00:00,1.4907904,-0.8301516,1.2762613429555647
2020-01-23 09:00:00,0.8927298,-0.39874566,0.7312975227349381
2020-01-23 10:00:00,0.4530574,0.14649177,0.35613849902253536
2020-01-23 11:00:00,0.22999251,0.62118083,0.4954362547285422
2020-01-23 12:00:00,-0.11712259,1.1367512,0.8547352850546548
2020-01-23 13:00:00,-0.62514114,1.9304953,1.5177350911582965
2020-01-23 14:00:00,-1.0737782,2.5458698,2.0666272192308353
2020-01-23 15:00:00,-1.0431938,2.7932339,2.230149906209686
2020-01-23 16:00:00,-0.53776187,2.7167702,2.0714366946047758
2020-01-23 17:00:00,-0.32159632,2.1185484,1.602723464927081
2020-01-23 18:00:00,-0.0050196536,1.4987764,1.1210177337644485
2020-01-23 19:00:00,0.41358835,0.6169445,0.5555397863487622
2020-01-23 20:00:00,0.9274841,-0.36697096,0.7460392733420256
2020-01-23 21:00:00,1.1565542,-0.63926095,0.9883918698717468
2020-01-23 22:00:00,1.113389,-0.88234466,1.0625558409838762
2020-01-23 23:00:00,1.066967,-1.1554575,1.1763300820643985
2020-01-24 00:00:00,1.2150774,-1.1910524,1.2726204556800111
2020-01-24 01:00:00,1.2353411,-1.141902,1.2582501688248344
2020-01-24 02:00:00,1.2528334,-1.1323576,1.2630909977067681
2020-01-24 03:00:00,1.3186255,-1.1609678,1.3140585901865252
2020-01-24 04:00:00,1.3996773,-1.2776852,1.4174759948173101
2020-01-24 05:00:00,1.5686655,-1.417655,1.581427033412158
2020-01-24 06:00:00,1.7150993,-1.4666309,1.6878808310118416
2020-01-24 07:00:00,1.6482649,-1.3867178,1.6110948415471864
2020-01-24 08:00:00,1.6398687,-1.3286295,1.578588939287539
2020-01-24 09:00:00,1.2051172,-0.90272754,1.126212798091622
2020-01-24 10:00:00,0.5776222,-0.4435439,0.544711040916339
2020-01-24 11:00:00,-0.24597043,-0.05184829,0.18801665654474295
2020-01-24 12:00:00,-0.7490187,0.58598906,0.7113058894364598
2020-01-24 13:00:00,-1.2359447,1.2233515,1.3006927820356857
2020-01-24 14:00:00,-1.9871416,1.7422266,1.976641723747119
2020-01-24 15:00:00,-2.3361568,2.1379566,2.3685955306437165
2020-01-24 16:00:00,-2.0270386,1.9089518,2.0826082490685844
2020-01-24 17:00:00,-1.2479601,1.1813517,1.2853003629495279
2020-01-24 18:00:00,-0.36249018,0.49670672,0.4599240493396114
2020-01-24 19:00:00,-0.6792484,0.09290743,0.5127749701648954
2020-01-24 20:00:00,-0.17319125,-0.6620648,0.5118548937330393
2020-01-24 21:00:00,0.24551827,-1.222352,0.9325194425127311
2020-01-24 22:00:00,0.6342276,-1.4631023,1.192721226168223
2020-01-24 23:00:00,1.0711861,-1.3731031,1.3025631484825189
2020-01-25 00:00:00,1.3871994,-1.0407248,1.297092561242697
2020-01-25 01:00:00,1.538949,-0.89254737,1.3306394104445274
2020-01-25 02:00:00,1.4672375,-0.8265392,1.259571125186062
2020-01-25 03:00:00,1.3908195,-0.7556934,1.1839031899172743
2020-01-25 04:00:00,1.5363789,-0.8956251,1.3301346980957722
2020-01-25 05:00:00,1.5580616,-0.92330086,1.3546053587170095
2020-01-25 06:00:00,1.5660887,-0.81561196,1.3206911262958165
2020-01-25 07:00:00,1.2713289,-0.71462595,1.0908213187481477
2020-01-25 08:00:00,1.2884846,-0.6926399,1.0941433969784624
2020-01-25 09:00:00,0.7695053,-0.33903235,0.6289380793384216
2020-01-25 10:00:00,0.46979135,0.6607971,0.606420331474903
2020-01-25 11:00:00,0.6187945,1.9915781,1.559848330804307
2020-01-25 12:00:00,0.61186725,2.9455833,2.2501822828978955
2020-01-25 13:00:00,0.4669034,3.4876032,2.631828741746079
2020-01-25 14:00:00,0.60709,4.1485786,3.135981723399343
2020-01-25 15:00:00,0.903432,4.3367634,3.3133224679355875
2020-01-25 16:00:00,0.7684774,3.7915154,2.8935312799440083
2020-01-25 17:00:00,0.49263436,2.7994175,2.126001024299287
2020-01-25 18:00:00,0.78097844,1.7561722,1.4375588633874767
2020-01-25 19:00:00,1.4149113,0.6364476,1.160418905928454
2020-01-25 20:00:00,1.3889637,0.03844342,1.0392747366315749
2020-01-25 21:00:00,1.3348598,-0.20427811,1.0100331874833999
2020-01-25 22:00:00,1.3436699,-0.3824196,1.0449102768391916
2020-01-25 23:00:00,1.2740612,-0.49196935,1.0215121888054053
2020-01-26 00:00:00,1.234312,-0.65402055,1.0447966657989916
2020-01-26 01:00:00,1.211216,-0.7122093,1.0509407825357475
2020-01-26 02:00:00,1.3515062,-0.75765985,1.158869890373548
2020-01-26 03:00:00,1.4785252,-0.8030535,1.2584555401133974
2020-01-26 04:00:00,1.4422331,-0.7813932,1.226870411520365
2020-01-26 05:00:00,1.430831,-0.79186296,1.2231513983773032
2020-01-26 06:00:00,1.409483,-0.8047519,1.2139565726388484
2020-01-26 07:00:00,1.3500872,-0.7652647,1.1607384757494952
2020-01-26 08:00:00,1.2096567,-0.67965287,1.0377932059233004
2020-01-26 09:00:00,0.5430866,-0.4093719,0.5086773444575925
2020-01-26 10:00:00,-0.18903494,-0.44626874,0.36249786178867927
2020-01-26 11:00:00,-0.8362585,-0.73179716,0.8311534806417602
2020-01-26 12:00:00,-1.4800577,-0.6166662,1.1992546040783632
2020-01-26 13:00:00,-1.9146547,-0.6130596,1.5036876555887573
2020-01-26 14:00:00,-1.9368963,-0.8053311,1.56893779824974
2020-01-26 15:00:00,-1.8861294,-1.0233393,1.604996927899161
2020-01-26 16:00:00,-1.9847183,-1.1920795,1.731657850855497
2020-01-26 17:00:00,-1.8429918,-1.0566998,1.5889750583456952
2020-01-26 18:00:00,-1.428256,-1.3092604,1.4491883614308874
2020-01-26 19:00:00,-0.7645493,-1.5550613,1.2960832016881412
2020-01-26 20:00:00,0.1520729,-1.7853823,1.340213963321176
2020-01-26 21:00:00,0.6578215,-1.5949535,1.2904282393981632
2020-01-26 22:00:00,0.94655,-1.2954426,1.2000194753388918
2020-01-26 23:00:00,0.98316383,-1.0810566,1.0929544936256175
2020-01-27 00:00:00,0.91592944,-1.071394,1.0542692808691077
2020-01-27 01:00:00,0.9065691,-1.1559105,1.098749202720156
2020-01-27 02:00:00,0.9602641,-1.2184944,1.160369802576937
2020-01-27 03:00:00,1.0918417,-1.2421169,1.2369430166620217
2020-01-27 04:00:00,1.2622852,-1.2485619,1.3279598515541047
2020-01-27 05:00:00,1.3683224,-1.2399807,1.381151607570923
2020-01-27 06:00:00,1.4270496,-1.2676029,1.4276440259958874
2020-01-27 07:00:00,1.4460926,-1.2240152,1.417045991566832
2020-01-27 08:00:00,1.4542694,-1.1953125,1.4079911268946967
2020-01-27 09:00:00,0.91021067,-0.7339149,0.8745318785853595
2020-01-27 10:00:00,0.10478693,-0.3650427,0.2840604197984889
2020-01-27 11:00:00,-0.81147283,-0.14474195,0.6165215084739469
2020-01-27 12:00:00,-1.02775,0.027590733,0.7689836805645612
2020-01-27 13:00:00,-1.06913,0.23083901,0.818083942735419
2020-01-27 14:00:00,-1.1902866,0.49140412,0.963162444336551
2020-01-27 15:00:00,-1.4241695,0.6912754,1.184061261027942
2020-01-27 16:00:00,-1.4907789,0.6553887,1.2180254456382673
2020-01-27 17:00:00,-1.0057917,0.501745,0.8406933160296999
2020-01-27 18:00:00,-0.3430822,-0.029482078,0.25755441054049105
2020-01-27 19:00:00,-0.011000123,-0.81670886,0.610913677315826
2020-01-27 20:00:00,0.76014656,-1.3834505,1.1806634801939855
2020-01-27 21:00:00,1.3001146,-1.3912001,1.424200916392102
2020-01-27 22:00:00,1.3004265,-1.1866865,1.3167622756899497
2020-01-27 23:00:00,1.3062973,-1.2206354,1.3372150911439236
2020-01-28 00:00:00,1.4154501,-1.2826319,1.4286929660214227
2020-01-28 01:00:00,1.492979,-1.3112841,1.4862321136286807
2020-01-28 02:00:00,1.50212,-1.284028,1.47804909056184
2020-01-28 03:00:00,1.3754463,-1.2836943,1.4072066002097054
2020-01-28 04:00:00,1.2888508,-1.3616171,1.4023110168402977
2020-01-28 05:00:00,1.3479967,-1.4696026,1.491562768674055
2020-01-28 06:00:00,1.5159674,-1.4764662,1.5827799581522426
2020-01-28 07:00:00,1.6767073,-1.3246527,1.598245961001361
2020-01-28 08:00:00,1.4618244,-1.2022095,1.4156321714012225
2020-01-28 09:00:00,0.892443,-0.77809507,0.8855836886352678
2020-01-28 10:00:00,0.2445305,-0.42397392,0.36607529032161873
2020-01-28 11:00:00,-0.65849316,0.08691728,0.49679260463772434
2020-01-28 12:00:00,-0.8285994,0.67397076,0.7988781151718083
2020-01-28 13:00:00,-0.72796935,1.1498318,1.0178876255611646
2020-01-28 14:00:00,-0.5101261,1.2137356,0.9847373739698548
2020-01-28 15:00:00,-0.28643936,1.075283,0.8323056080246205
2020-01-28 16:00:00,-0.52651525,1.0629148,0.8871993368067458
2020-01-28 17:00:00,-0.28886044,1.0309935,0.8008275074429666
2020-01-28 18:00:00,0.7312999,0.41091698,0.6274111606583115
2020-01-28 19:00:00,1.7356462,-0.28203934,1.3152064283647615
2020-01-28 20:00:00,2.1274137,-0.60280406,1.6538451580178044
2020-01-28 21:00:00,1.9153042,-0.58556014,1.4980081692473208
2020-01-28 22:00:00,1.7989883,-0.53323156,1.4034191211967362
2020-01-28 23:00:00,1.8965702,-0.68284947,1.5076849543065054
2020-01-29 00:00:00,1.9003143,-0.9691299,1.5955055870572683
2020-01-29 01:00:00,1.7632399,-1.1046009,1.556234028798396
2020-01-29 02:00:00,1.6779308,-1.1206436,1.5091743763021883
2020-01-29 03:00:00,1.6342545,-1.1265059,1.4846033881735627
2020-01-29 04:00:00,1.6082916,-1.1503267,1.4789498080107457
2020-01-29 05:00:00,1.618187,-1.232871,1.521579586165087
2020-01-29 06:00:00,1.6707859,-1.3459578,1.6047216355331215
2020-01-29 07:00:00,1.6571436,-1.3744488,1.6103083236868023
2020-01-29 08:00:00,1.5357523,-1.243845,1.478161285743996
2020-01-29 09:00:00,1.0476093,-0.74601007,0.9619291518693875
2020-01-29 10:00:00,0.56187916,-0.17308277,0.43974551424652464
2020-01-29 11:00:00,-0.111821294,0.7091643,0.5369736772893029
2020-01-29 12:00:00,-0.31176257,1.5460205,1.1796246807212898
2020-01-29 13:00:00,-0.4655403,1.9727898,1.5160780504076845
2020-01-29 14:00:00,-0.5465799,1.9320631,1.5018025837940525
2020-01-29 15:00:00,-0.5082093,1.7135811,1.3368538680005977
2020-01-29 16:00:00,-0.3119104,1.476265,1.1285504368521326
2020-01-29 17:00:00,0.38675398,1.0914516,0.866089020219531
2020-01-29 18:00:00,1.4115686,0.36537915,1.090580370148079
2020-01-29 19:00:00,1.7201166,-0.08703917,1.2882090993124624
2020-01-29 20:00:00,2.0588808,-0.49057454,1.5830528160681825
2020-01-29 21:00:00,1.8329134,-0.6359147,1.4510942911979194
2020-01-29 22:00:00,1.6045485,-0.74552023,1.3233400448637302
2020-01-29 23:00:00,1.5464411,-0.91543216,1.3441278167238746
2020-01-30 00:00:00,1.4802694,-1.0042124,1.3379003148646957
2020-01-30 01:00:00,1.4524307,-1.0964909,1.3611573656761558
2020-01-30 02:00:00,1.5331211,-1.2511244,1.4800688548388388
2020-01-30 03:00:00,1.5762424,-1.3574286,1.5558735308096512
2020-01-30 04:00:00,1.5725079,-1.4419365,1.595778082477594
2020-01-30 05:00:00,1.5742178,-1.4814386,1.6168242511259903
2020-01-30 06:00:00,1.5443153,-1.4586859,1.588876668623187
2020-01-30 07:00:00,1.4287167,-1.3383312,1.4642203535520912
2020-01-30 08:00:00,1.3747492,-1.2023973,1.3660491898075418
2020-01-30 09:00:00,0.994775,-0.70828295,0.9133710841672755
2020-01-30 10:00:00,0.41604537,-0.038490996,0.3125104866915991
2020-01-30 11:00:00,-0.14181751,0.8384518,0.6360283368721172
2020-01-30 12:00:00,-0.31946075,1.35886,1.0440699701918597
2020-01-30 13:00:00,-0.39426184,1.5948725,1.228795208185129
2020-01-30 14:00:00,-0.34969527,1.545639,1.1852810717163136
2020-01-30 15:00:00,-0.2786618,1.3785048,1.0519095601970894
2020-01-30 16:00:00,-0.115538895,1.2098818,0.9090492762117799
2020-01-30 17:00:00,0.3811828,0.9737436,0.7821283129122779
2020-01-30 18:00:00,1.369628,0.38044715,1.0632015383842492
2020-01-30 19:00:00,1.9953413,-0.12666845,1.495421852059912
2020-01-30 20:00:00,2.0129871,-0.57874346,1.5666069085878134
2020-01-30 21:00:00,1.879138,-0.6927286,1.4979636687357973
2020-01-30 22:00:00,1.7930117,-0.7494923,1.4535346281921837
2020-01-30 23:00:00,1.7441254,-0.8449492,1.4495423865584973
2020-01-31 00:00:00,1.7373915,-0.96359026,1.4859654005849798
2020-01-31 01:00:00,,-1.0314903,
2020-01-31 01:00:00,1.7430553,-1.0314903,1.5148943954197576
2020-01-31 02:00:00,,-1.0374241,
2020-01-31 02:00:00,1.7291403,-1.0374241,1.5082252795869053
2020-01-31 03:00:00,,-1.0626917,
